id_struttura,tot_prenotazioni_accettate,tot_prenotazioni_rifiutate_zero_revenue,tot_unità_vendute,tot_ospiti,tot_ospiti_adulti,tot_ospiti_bambini,tot_ricavo,tot_ricavo_unità,categoria_struttura,perc_prenotazioni_accettate,perc_prenotazioni_rifiutate_zero_revenue,perc_trattamento_colazione,perc_trattamento_mezza_pensione,perc_trattamento_non_specificato,perc_trattamento_pensione_completa,perc_trattamento_solo_camera,perc_trattamento_tutto_incluso,perc_canale_OTA,perc_canale_NA,perc_canale_other,perc_canale_dest_web,perc_canale_dir_offline,perc_canale_dir_web,perc_canale_distribution,perc_mercato_business,perc_mercato_business_groups,perc_mercato_leisure_groups,perc_mercato_retail,perc_mercato_target_other,durata_media_pernottamento,delta_creazione_arrivo_medio_prenotazione,media_unità_vendute_per_prenotazione,media_ospiti_per_prenotazione,media_ospiti_adulti_per_prenotazione,media_ospiti_bambini_per_prenotazione,media_camere_occupate,media_percentuale_occupazione,media_ricavo_per_prenotazione,media_ricavo_unità_per_prenotazione,media_ricavo_su_cameranotte_per_prenotazione,media_ricavo_unita_su_cameranotte_per_prenotazione,media_IT_per_prenotazione,media_DE_per_prenotazione,media_foreigners_per_prenotazione,media_majority_foreigners_per_prenotazione,media_minority_foreigners_per_prenotazione,perc_Lunedì_prenotazioni,perc_Martedì_prenotazioni,perc_Mercoledì_prenotazioni,perc_Giovedì_prenotazioni,perc_Venerdì_prenotazioni,perc_Sabato_prenotazioni,perc_Domenica_prenotazioni,perc_Gennaio_prenotazioni,perc_Febbraio_prenotazioni,perc_Marzo_prenotazioni,perc_Aprile_prenotazioni,perc_Maggio_prenotazioni,perc_Giugno_prenotazioni,perc_Luglio_prenotazioni,perc_Agosto_prenotazioni,perc_Settembre_prenotazioni,perc_Ottobre_prenotazioni,perc_Novembre_prenotazioni,perc_Dicembre_prenotazioni,comune_struttura,comune_struttura_NO_FRAZIONE,area_geografica
59fc33c4bd37c6a3ad194cea,1529,27,1557.0,3521.0,3442.0,79.0,223783.8820172083,175301.94500422126,2,0.9822857671123567,0.017714232887643292,0.5228002569043031,0.3841178089733003,0.0,0.09308193412239654,0.0,0.0,0.06422607578676943,0.0,0.6480411046885035,0.19396274887604367,0.06229929351316635,0.03147077713551702,0.0,0.0,0.0,0.0,0.0,1.0,3.5067437379576107,-32.26268464996789,1.0,2.2614001284521517,2.2106615285806037,0.05073859987154785,23.466815438644748,0.7822271812881584,143.72760566294687,112.589560054092,71.32063813049778,59.74590192211721,1.75208734746307,0.04945407835581246,0.5093127809890816,0.3917790622992935,0.11753371868978806,0.09982310015178654,0.10132624982449304,0.12053876677304082,0.12587381984695822,0.1882559909478191,0.2324835289133147,0.13169854354258753,0.10620240389026517,0.09377007064868337,0.10381686393247086,0.0449582530507386,0.023121387283236993,0.12712481267394563,0.10698495739864888,0.13136106823061375,0.11536838242040555,0.018839648897452366,0.0,0.12845215157353887,Predazzo,Predazzo,1
59fc33c4bd37c6a3ad194cec,2460,140,2601.0,6542.518363499245,5416.715188896072,1125.8031746031745,385036.12187000393,305788.69694434135,2,0.9459266960132012,0.05407330398679879,0.12995001922337562,0.5401768550557478,0.00038446751249519417,0.0915032679738562,0.2379853902345252,0.0,0.06881968473663976,0.0,0.0,0.0015378700499807767,0.8754325259515571,0.05420991926182238,0.0,0.0,0.0,0.0,0.00038446751249519417,0.9996155324875048,4.87120338331411,-85.78738946559015,1.0,2.5153857606686834,2.0825510145698085,0.43283474609887523,77.13179782092571,1.1018828260132243,148.03387999615683,117.56581966333769,50.270344514247,41.54613557062902,1.8899071596422166,0.11844757510847476,0.6254786010264672,0.5125199099247542,0.11295869110171301,0.11473030778320004,0.10049297093917346,0.11153940822913402,0.12519354463583166,0.16402069691454102,0.25660261929919764,0.12742045219892212,0.16758206550594096,0.12184324710276268,0.11887918566119257,0.040369088811995385,0.0057670126874279125,0.07884737825246536,0.09660480429823133,0.11869846442917886,0.10108195586518404,0.0,0.0,0.1503267973856209,Ziano di fiemme,Ziano di fiemme,1
59fc33c4bd37c6a3ad194d0a,582,0,583.0,1053.0,1035.0,18.0,70320.29112222744,59888.34826508459,2,0.9992403822592502,0.0007596177407498162,0.9948542024013722,0.0,0.0,0.0,0.005145797598627788,0.0,0.11492281303602059,0.0,0.051457975986277875,0.0017152658662092624,0.8198970840480274,0.0,0.012006861063464836,0.0,0.0,0.0,1.0,0.0,6.548885077186964,-58.82161234991424,1.0,1.8061749571183534,1.7753001715265866,0.030874785591766724,23.049977718220077,0.7948268178696578,120.61799506385496,102.7244395627523,25.224126156534496,21.453506170947954,0.13379073756432247,1.2469982847341339,1.6723842195540308,1.6380789022298456,0.03430531732418525,0.13423209432189354,0.1293489254946222,0.1346309726215891,0.14745080240111014,0.15443360591806762,0.15630424744035884,0.14359935180235855,0.0,0.0,0.0,0.09641427754635301,0.16583428007098674,0.1945443365645666,0.15794222019754256,0.17294063182974492,0.174194301981609,0.038129951809197093,0.0,0.0,Nago-Torbole (Torbole),Nago-Torbole,0
59fc33c4bd37c6a3ad194d0e,2442,0,2442.0,4541.354761904762,4475.354761904762,66.0,212423.19072214336,169896.65500785763,2,1.0,0.0,0.5407862407862407,0.45034125034125033,0.0,0.008872508872508874,0.0,0.0,0.2199017199017199,0.0,0.5966420966420967,0.0,0.0,0.18345618345618345,0.0,0.2334152334152334,0.0,0.1723996723996724,0.5941850941850941,0.0,4.261092586092587,-45.33664151164151,1.0,1.8596866346866348,1.8326596076596078,0.02702702702702703,60.70435216236651,0.8672050308909502,86.9873835881013,69.5727497984675,31.174059673465525,25.187342992326993,0.3994130494130494,0.7298711048711048,1.4602735852735853,1.2117068367068369,0.24856674856674857,0.11176294863495821,0.10579789266990225,0.11695269039766648,0.1327462493730436,0.1768406335990068,0.22409246039628813,0.1318071249291345,0.0,0.0,0.0,0.11118228618228619,0.13972056472056474,0.16112963612963613,0.15237718987718987,0.1639163422058159,0.16832095253147886,0.10335302835302836,0.0,0.0,Riva del garda,Riva del garda,0
59fc33c4bd37c6a3ad194d22,4239,492,4732.0,8312.0,8312.0,0.0,671980.1120835341,567261.5954168674,5,0.8958826429980276,0.10411735700197239,0.9516060862214708,0.0,0.0,0.0,0.04839391377852916,0.0,0.35693153000845307,0.0,0.2271766694843618,0.0,0.41335587489433645,0.0,0.00253592561284869,0.091927303465765,0.016483516483516484,0.0,0.12130177514792899,0.7702874049027895,2.752958579881657,-58.47104818258664,1.0,1.7565511411665258,1.7565511411665258,0.0,40.16116972780133,0.8924704383955852,142.00763146313062,119.87776741692042,83.11777541494337,69.7326662648503,0.7857142857142857,0.45879120879120877,0.9708368554522401,0.7700760777683855,0.2007607776838546,0.13059238652968125,0.13146199976441805,0.13400654075635723,0.1326357099106743,0.1545009862932236,0.18853275093564187,0.12826962581000367,0.07040627641589181,0.0004939771766694843,0.022424157039541655,0.10178336620644314,0.10731747472026425,0.10331874498188952,0.09083242764561446,0.084323975724826,0.10449764984130505,0.12944139194139193,0.07931641435770821,0.10584414394845451,Riva del garda,Riva del garda,0
59fc33c4bd37c6a3ad194d26,1359,5,1365.0,2798.0,2690.0,108.0,163387.37734439416,150007.42950889634,2,0.995904095904096,0.0040959040959040955,0.8867399267399269,0.035897435897435895,0.0,0.0,0.07736263736263736,0.0,0.4117216117216117,0.0,0.28644688644688643,0.0,0.30036630036630035,0.0014652014652014652,0.0,0.02857142857142857,0.0,0.005128205128205128,0.9523809523809523,0.01391941391941392,3.7135531135531137,-39.973626373626374,1.0,2.0498168498168496,1.9706959706959708,0.07912087912087912,29.146522630210416,0.7286630657552603,119.6977123402155,109.89555275377022,56.81000210853132,52.17468772050132,1.0307692307692307,0.7714285714285715,1.019047619047619,0.9523809523809523,0.06666666666666667,0.11856851652262124,0.11778686897626782,0.1283738745632734,0.1271845083739072,0.15950087476267177,0.2116247907327416,0.13696056606851692,0.004395604395604396,0.0,0.0,0.09246229960515676,0.1272673358387644,0.18349148206291063,0.19026850845532162,0.16068107716459365,0.17064120454230344,0.06639688353974069,0.0007326007326007326,0.003663003663003663,Ledro (Pieve di Ledro),Ledro,0
59fc33c4bd37c6a3ad194d2a,7339,6,7346.0,14909.716666666667,13367.966666666667,1541.75,1250293.6996561917,1117190.1361641283,5,0.9991831177671886,0.0008168822328114364,0.835664851372816,0.1633276605400499,0.0,0.0010074880871341048,0.0,0.0,0.2563648740639891,0.0,0.5432266848196051,0.0002722940776038121,0.0,0.2001361470388019,0.0,0.0004084411164057182,0.03281143635125936,0.00013614703880190606,0.966643975493533,0.0,3.025829686537651,-72.91514500740165,1.000136147038802,2.0299137735420922,1.8200090764692536,0.20990469707283865,153.9881284172199,1.339027203627999,170.22378484087022,152.10212881744428,87.21164010328143,78.24629627934432,0.8562763784887679,0.603575480566631,1.1736373950533243,0.9365729845375863,0.23706441051573796,0.11440398378845586,0.11460608994188945,0.10753191836805824,0.1261328039752317,0.1697697362132531,0.2374888884458588,0.13006657926725282,0.04833219877467665,0.0,0.0627637848876787,0.11034631052330167,0.10538158989486424,0.1260490976386143,0.11411400149657468,0.11045915962866269,0.1446866015007608,0.11891558785364095,0.0,0.05895166780122532,Riva del garda,Riva del garda,0
59fc33c4bd37c6a3ad194d2e,1542,18,1561.0,3088.0,2810.0,278.0,158541.18675129037,139818.43008462372,2,0.9879350843476404,0.012064915652359598,0.866111467008328,0.09609224855861627,0.0,0.0032030749519538757,0.03459320948110186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3151825752722615,-42.79948750800769,1.0,1.9782190903267136,1.8001281229980781,0.1780909673286355,29.175818406271638,0.729395460156791,101.56386082721997,89.56978224511448,51.28298137823767,45.702105245153014,0.38757206918641895,1.1953875720691864,1.5906470211402948,1.4964766175528508,0.09417040358744394,0.10716931744318034,0.09431956754186094,0.10593022892830709,0.14920652164406167,0.19626355653741945,0.21794989212510033,0.12916091578007016,0.0,0.0,0.0,0.09160794362588084,0.10714197895491936,0.16390499670448422,0.18346213363830277,0.15694874738756867,0.17047069949055857,0.11576288417255745,0.010700616025728133,0.0,Nago-Torbole (Torbole sul garda),Nago-Torbole,0
59fc33c4bd37c6a3ad194d30,2924,20,2944.0,5813.0,5541.0,272.0,426915.33,379315.91,2,0.9932065217391305,0.006793478260869565,0.8726222826086957,0.11888586956521739,0.0,0.0,0.008491847826086956,0.0,0.3094429347826087,0.0,0.24558423913043478,0.0,0.09035326086956522,0.3546195652173913,0.0,0.002717391304347826,0.057404891304347824,0.16168478260869565,0.7781929347826086,0.0,2.8980978260869565,-34.13315217391305,1.0,1.974524456521739,1.882133152173913,0.09239130434782608,72.47654350197658,1.3177553363995742,145.01200067934784,128.84371942934783,79.15801502537694,71.02403744380808,0.3189538043478261,1.1015625,1.655570652173913,1.4150815217391304,0.24048913043478262,0.11377208144361677,0.13022859632064795,0.11646991576509239,0.1400697044124354,0.17376298784247154,0.21147645191463127,0.11422026230110469,0.0,0.0,0.0,0.07685526656314699,0.10606714956239413,0.15055730048936572,0.16472993435459468,0.16526577193187247,0.1534678353801995,0.0767388069358178,0.059103260869565216,0.04721467391304348,Riva del garda,Riva del garda,0
59fc33c4bd37c6a3ad194d32,2017,26,2044.0,5809.0,5809.0,0.0,328926.5798051101,300296.5798051101,2,0.9870352250489237,0.01296477495107632,0.9965753424657534,0.0,0.0,0.0,0.003424657534246575,0.0,0.6320939334637965,0.0,0.0,0.0,0.12181996086105674,0.24608610567514677,0.0,0.0,0.0,0.0,1.0,0.0,3.011252446183953,-42.1986301369863,1.0,2.841976516634051,2.841976516634051,0.0,31.798399379368636,0.7949599844842159,160.9229842490754,146.91613493400692,89.54298541796452,81.31251648499662,0.5728962818003914,1.0885518590998042,2.2690802348336594,1.7671232876712328,0.5019569471624267,0.11986497797146498,0.12138161202234561,0.12956810555835566,0.1449393070957432,0.16662929448958783,0.1793464904755293,0.13827021238697335,0.0,0.0,0.0,0.11685770198490356,0.12459230267449445,0.16593824744509678,0.18883499219849514,0.17238972239294104,0.10797736704589352,0.12113471518185458,0.0022749510763209395,0.0,Nago-Torbole (Torbole sul garda),Nago-Torbole,0
59fc33c4bd37c6a3ad194d34,3,25,28.0,61.0,55.0,6.0,435.66666666666663,345.66666666666663,3,0.10714285714285714,0.8928571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1785714285714284,-286.60714285714283,1.0,2.1785714285714284,1.9642857142857142,0.21428571428571427,0.25,0.0078125,15.559523809523808,12.345238095238093,2.593253968253968,2.0575396825396823,0.07142857142857142,1.7142857142857142,2.107142857142857,2.107142857142857,0.0,0.14631519274376417,0.18202947845804987,0.0558390022675737,0.09849773242630386,0.18599773242630385,0.18798185941043083,0.1433390022675737,0.0,0.0,0.0,0.10714285714285714,0.25892857142857145,0.06646825396825397,0.10317460317460317,0.03571428571428571,0.08928571428571429,0.017857142857142856,0.32142857142857145,0.0,Arco,Arco,0
59fc33c4bd37c6a3ad194d36,1189,39,1228.0,2165.0,2165.0,0.0,103168.3647026307,94796.3647026307,1,0.9682410423452769,0.03175895765472313,0.999185667752443,0.0,0.0,0.0,0.0008143322475570033,0.0,0.48452768729641693,0.0,0.0,0.0008143322475570033,0.3574918566775244,0.15716612377850162,0.0,0.0,0.0,0.0,1.0,0.0,3.478013029315961,-32.76465798045603,1.0,1.763029315960912,1.763029315960912,0.0,21.346375155416638,0.88943229814236,84.01332630507386,77.19573672852663,40.15713067760319,36.82309674566257,0.40390879478827363,0.8705211726384365,1.3591205211726385,1.25,0.10912052117263844,0.11650385511637668,0.124123002617446,0.125484747098083,0.13434779557480264,0.1656314729904019,0.1932147158423744,0.1406944107605154,0.0,0.0,0.0,0.1305423064991469,0.15434019699084844,0.13862887926405842,0.14612878977699822,0.1532420913324822,0.15144461944136212,0.10394918825293419,0.021723928442169485,0.0,Nago-Torbole (Torbole sul garda),Nago-Torbole,0
59fc33c4bd37c6a3ad194d38,1350,1297,2647.0,4686.0,4589.0,97.0,120044.31,83573.74,2,0.5100113335851908,0.4899886664148092,0.47563279183981866,0.5243672081601813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.595013222516056,-277.51681148469964,1.0,1.770306006800151,1.7336607480166226,0.03664525878352852,26.879382811286852,0.7073521792443909,45.35108046845485,31.57300340007556,16.08146057606919,10.895097563792879,0.12995844352096714,1.146203248961088,1.640347563279184,1.5916131469588213,0.048734416320362677,0.13906931334207495,0.13379814682232516,0.13620472106494017,0.13827739338695139,0.14676168708091641,0.161965635841722,0.14392310246106996,0.0,0.0,0.04394912479536582,0.15175310774101858,0.17967030660646074,0.13440312782964842,0.09497361765967735,0.11629775274467377,0.11304186830254076,0.1526885782647022,0.013222516055912353,0.0,Nago-Torbole (Torbole sul garda),Nago-Torbole,0
59fc33c4bd37c6a3ad194d3a,1690,0,1690.0,3366.0,3068.0,298.0,190158.23706293706,156591.43706293707,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5751479289940828,0.0,0.004733727810650888,0.001183431952662722,0.3343195266272189,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,1.0,2.5668639053254436,-33.494082840236686,1.0,1.991715976331361,1.8153846153846154,0.17633136094674556,17.896355102819598,0.89481775514098,112.51966690114618,92.65765506682666,66.14600655499189,54.25694942605902,0.8118343195266272,0.5745562130177515,1.1798816568047337,1.0414201183431953,0.13846153846153847,0.11526482557547646,0.11799165003307016,0.11914056522044689,0.13266994182674655,0.16471844230719968,0.23247156525263032,0.1177430097844299,0.029585798816568046,0.0,0.021949845026768104,0.10290222597914905,0.08550872204718359,0.12107059607059607,0.12485399216168447,0.13236564717333948,0.11281511223818917,0.1070130083591622,0.07850309946463792,0.0834319526627219,Arco,Arco,0
59fc33c4bd37c6a3ad194d42,1678,164,1843.0,6443.0,3776.0,2667.0,603757.1167514707,374508.14504512155,4,0.9106850028852199,0.08931499711478008,0.009766684753119913,0.07216494845360824,0.0,0.9175257731958762,0.0005425935973955507,0.0,0.016820401519262073,0.0,0.9739555073250136,0.005425935973955507,0.0027129679869777536,0.0010851871947911015,0.0,0.0,0.0,0.0,0.009766684753119913,0.9902333152468801,5.70862723819859,-60.70916983179598,1.0,3.4959305480195333,2.0488334237655996,1.4470971242539339,55.35918824680854,0.7908455463829792,327.59474593134604,203.2057216739672,77.6900160451461,48.3406329183446,3.359196961475855,0.0032555615843733042,0.1367335865436788,0.05805751492132393,0.07867607162235486,0.10569488380337395,0.10728046287131873,0.11651770781122238,0.12845969962299172,0.16185792207367442,0.27195329333290896,0.10823603048450979,0.20597563496369792,0.1678033141272425,0.14005718764264613,0.0010851871947911015,0.0,0.032013022246337494,0.10615895227940805,0.13438362144276414,0.06819318319589616,0.0,0.0,0.14432989690721648,Moena,Moena,1
59fc33c4bd37c6a3ad194d44,1660,23,1684.0,3821.0,3214.0,607.0,321579.5858235931,244293.0119426407,4,0.9857552878633639,0.014244712136636127,0.32068487727632616,0.6793151227236738,0.0,0.0,0.0,0.0,0.2980997624703088,0.0,0.07244655581947744,0.0831353919239905,0.3859857482185273,0.16033254156769597,0.0,0.0005938242280285036,0.0,0.057007125890736345,0.05166270783847981,0.8907363420427553,3.5463182897862233,-48.90498812351544,1.0,2.269002375296912,1.9085510688836105,0.36045130641330164,30.984956855792664,0.659254401187078,190.96174930142107,145.0671092295966,81.2744362070723,63.413974123422015,1.755938242280285,0.21437054631828978,0.5130641330166271,0.413895486935867,0.09916864608076009,0.10111419409964541,0.10145729254250632,0.11331816441673923,0.12531620530432883,0.17112809498498333,0.27239162098128844,0.11527442767050844,0.13604513064133017,0.11229074765298043,0.035512102703314105,0.0,0.0,0.10836726614636354,0.1589269219168269,0.14562997209968706,0.145072672774573,0.01801266825019794,0.0,0.14014251781472684,Castello - Molina di Fiemme,Castello - Molina di Fiemme,1
59fc33c4bd37c6a3ad194d4e,3357,42,3399.0,7789.0,6932.0,857.0,437452.48,393334.47,2,0.9876434245366285,0.01235657546337158,0.8117093262724331,0.14945572227125625,0.0,0.0,0.038834951456310676,0.0,0.3471609296852015,0.0,0.19270373639305677,0.0,0.4563106796116505,0.0,0.0038246543100912034,0.0023536334215945864,0.03589290967931744,0.12886142983230361,0.7846425419240953,0.04824948514268903,4.458958517210944,-58.43689320388349,1.0,2.2915563401000294,2.0394233598117095,0.2521329802883201,99.87226655467207,1.297042422787949,128.70034716092968,115.72064430714916,47.373947836220076,42.497707079080875,0.4922035892909679,1.0332450720800235,1.7993527508090614,1.4580759046778464,0.34127684613121506,0.13260160652754496,0.1243336147533749,0.11891920499339635,0.1256425419682779,0.1634408694621041,0.1951971929660004,0.1398649693293014,0.02294792586054722,0.0,0.0,0.15271018086552068,0.1307936155244187,0.13980056016684436,0.11881329337198711,0.11428458109834985,0.1397190604825203,0.16201345400374528,0.01891732862606649,0.0,Riva del garda,Riva del garda,0
59fc33c4bd37c6a3ad194d5a,1071,24,1095.0,2527.0,2175.0,352.0,193089.03000740925,114141.14932559108,0,0.9780821917808219,0.021917808219178082,0.4297945205479452,0.0,0.0,0.0,0.5702054794520548,0.0,0.5388127853881278,0.0,0.047488584474885846,0.0009132420091324201,0.41278538812785387,0.0,0.0,0.0,0.0,0.0,0.057534246575342465,0.9424657534246575,3.494063926940639,-33.94703196347032,1.0,2.3077625570776257,1.9863013698630136,0.32146118721461187,16.881200481405962,0.7673272946093619,176.33701370539657,104.23849253478637,84.58256900246239,45.72337590494822,0.8931506849315068,0.7808219178082192,1.4146118721461187,1.1744292237442922,0.2401826484018265,0.11105836071589496,0.10243006866294536,0.1120945214095899,0.13289819389134458,0.15291410644150372,0.2575127181291565,0.131092030749565,0.07031963470319634,0.0,0.0,0.09397260273972603,0.1091699282452707,0.10910262112316907,0.1288974039658971,0.12690919430645456,0.12634377038486627,0.13132637529897803,0.023593172428788868,0.08036529680365297,Arco,Arco,0
59fc33c4bd37c6a3ad194d66,613,15,629.0,1182.0,1103.0,79.0,69697.01151598402,60535.463896936395,2,0.9755318343553637,0.024468165644636233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20031796502384738,0.2575516693163752,0.5421303656597775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9364069952305245,-41.095389507154216,1.0,1.8791732909379968,1.753577106518283,0.12559618441971382,21.187691292103057,0.5726403051919745,110.80605964385377,96.24080110800699,55.016224434171065,47.71460343404166,0.9252782193958664,0.6740858505564388,0.9538950715421304,0.8521462639109698,0.10174880763116058,0.08868233427056957,0.09521692315809963,0.10341335488394311,0.09825781884605414,0.19717570011687657,0.2734343116696058,0.14381955705485117,0.019077901430842606,0.0,0.028616852146263912,0.29689984101748806,0.22173692761928057,0.2593555093555094,0.11604461604461605,0.042370101193630605,0.01589825119236884,0.0,0.0,0.0,Arco,Arco,0
59fc33c4bd37c6a3ad194d6e,2345,43,2389.0,5361.0,4672.0,689.0,567470.8850031358,414422.68379739707,5,0.981836392991688,0.01816360700831191,0.43351123203571923,0.5518382865913214,0.0,0.014650481372959398,0.0,0.0,0.12850565089995813,0.0,0.5232314776056928,0.0,0.04562578484721641,0.3026370866471327,0.0,0.0037672666387609877,0.0,0.07994976977814985,0.9120971117622436,0.004185851820845542,4.423189619087484,-62.820426956885726,1.0,2.244035161155295,1.9556299706990372,0.28840519045625784,41.43407166934271,0.7533467576244127,237.5349037267207,173.47119455730308,92.56396543489757,70.78953276970157,1.3813311008790288,0.3775638342402679,0.8627040602762662,0.7584763499372122,0.104227710339054,0.11992409362647957,0.10763047937597958,0.11149108205407912,0.1222513638168724,0.1505596666019437,0.2647905748732454,0.12335273965140017,0.11488169985449183,0.07771532221092707,0.09305746576571189,0.06846857621240209,0.035003023115203945,0.11921920575122753,0.10628833517071273,0.10893525455057478,0.1306658041275036,0.04070043253802149,0.0,0.1050648807032231,Peio (Cogolo),Peio,2
59fc33c4bd37c6a3ad194d82,5859,7,5866.0,10961.0,10611.0,350.0,773999.2877062382,592629.3091348096,4,0.9988066825775657,0.0011933174224343676,0.5251323202311952,0.1445476758722582,0.0,0.3296381082265842,0.0006818956699624957,0.0,0.04159563586771224,0.0,0.643709512444596,0.0,0.02386634844868735,0.29082850323900444,0.0,0.0,0.0,0.0,1.0,0.0,3.1421752471871804,-70.36737129219229,1.0,1.868564609614729,1.8088987384930106,0.059665871121718374,68.59787889569043,0.8908815440998757,131.94669071023495,101.027839947973,70.5623636400525,56.39740927388408,0.48823729969314694,0.7495738152062734,1.380327309921582,1.0600068189566996,0.32032049096488235,0.11379733413913434,0.10358000572371523,0.10365060603297903,0.13613596077370368,0.17263488514553976,0.24873844546747717,0.12146276271745074,0.0,0.011761685581153702,0.07628119266799799,0.08871760319083878,0.10190024299298081,0.11082699832273647,0.1279562162276107,0.11281234013930912,0.10685670449564073,0.11788880229896255,0.06640973811959151,0.07858847596317764,Riva del garda,Riva del garda,0
59fc33c4bd37c6a3ad194da2,1257,218,1476.0,3432.0,3062.0,370.0,172988.2589484711,145867.7387470059,2,0.8521664085688476,0.1478335914311524,0.5447154471544715,0.3218157181571816,0.0,0.006775067750677507,0.12669376693766937,0.0,0.34552845528455284,0.0,0.6239837398373984,0.0,0.0047425474254742545,0.025745257452574527,0.0,0.0,0.0,0.0,0.0006775067750677507,0.9993224932249323,3.994579945799458,-68.18021680216802,1.0,2.3252032520325203,2.0745257452574526,0.2506775067750677,32.677829328174326,0.759949519259868,117.20071744476363,98.82638126490914,54.867194638753475,48.04466173823779,1.3855013550135502,0.05758807588075881,0.9397018970189702,0.8136856368563685,0.12601626016260162,0.1002704774741574,0.09979006357910936,0.10105097896604101,0.12649888622289135,0.16778916023674262,0.28075390888292046,0.12384652463813782,0.2143260420699445,0.15002419667053812,0.16675308241418638,0.02096791384339523,0.0034843205574912888,0.125950464771603,0.031454460926005644,0.017287590458322167,0.018396914738378154,0.0,0.0,0.2513550135501355,Cavalese,Cavalese,1
59fc33c4bd37c6a3ad194da8,2115,0,2116.0,4370.0,3973.0,397.0,421398.4987185592,402512.2130042735,4,0.9997637051039697,0.00023629489603024575,0.9768431001890359,0.023156899810964082,0.0,0.0,0.0,0.0,0.17296786389413987,0.0,0.13137996219281664,0.0,0.17344045368620037,0.5222117202268431,0.0,0.7854442344045368,0.010869565217391304,0.05056710775047259,0.14366729678638943,0.00945179584120983,2.8000945179584122,-32.976370510396976,1.0,2.0652173913043477,1.8775992438563327,0.1876181474480151,24.172168731289716,0.7553802728528036,199.1486288840072,190.22316304549787,105.25264179799427,100.61977973964274,1.5949905482041589,0.11578449905482041,0.47022684310018903,0.3648393194706994,0.1053875236294896,0.11866517619116863,0.10825244777276914,0.11777513208278803,0.11543227828672062,0.1750687678735883,0.23858746142536313,0.12621873636760214,0.0841277342695112,0.0770928976505536,0.07770726438023223,0.021469079125033756,0.0008191556395715186,0.07953236114861824,0.1445235844810514,0.13044265910522998,0.13007696462327842,0.1606355207489423,0.0,0.09357277882797732,Dimaro-Folgarida (Dimaro),Dimaro-Folgarida,2
59fc33c4bd37c6a3ad194daa,2814,866,3681.0,7337.0,7337.0,0.0,255461.40777561328,209364.8277756133,2,0.7646699266503667,0.23533007334963324,0.6321651725074708,0.3637598478674273,0.0,0.0038033143167617496,0.00027166530834012495,0.0,0.41619125237707144,0.0,0.007334963325183374,0.0,0.5666938331975007,0.009779951100244499,0.0,0.0,0.0,0.00027166530834012495,0.0,0.9997283346916599,2.7204563977180114,-76.88508557457213,1.0,1.9932083672914969,1.9932083672914969,0.0,39.45513026998357,0.7587525051919918,69.40000211236438,56.877160493239145,40.22164109896313,33.800602906270505,1.0448247758761207,0.5199674001629991,0.9483835914153762,0.7381146427601195,0.21026894865525672,0.13739427887757147,0.1324378962520772,0.12486261889277374,0.14324736282763992,0.15663936489119865,0.18425448649572532,0.12116399176301378,0.0027166530834012497,0.0,0.0,0.10400253554287783,0.1810558724984153,0.14969664040568686,0.16550497406243128,0.13980613171729717,0.15261311253568793,0.09074914942885602,0.006791632708503124,0.007063298016843249,Riva del garda,Riva del garda,0
59fc33c4bd37c6a3ad194dac,1706,22,1729.0,3231.0,3231.0,0.0,190722.38384532134,174800.92551198803,2,0.9869385000963948,0.013061499903605165,0.9942163100057837,0.0,0.0,0.0,0.00578368999421631,0.0,0.5656448814343551,0.0,0.002313475997686524,0.0,0.34875650665124347,0.08097165991902834,0.002313475997686524,0.0,0.0,0.0,0.3007518796992481,0.6992481203007519,3.902834008097166,-52.473105841526895,1.0,1.8687102371312898,1.8687102371312898,0.0,43.52647390765523,0.8370475751472158,110.30791431192674,101.09943638634357,45.3876263131897,41.62923395106143,0.3452862926547137,0.9502602660497398,1.523423944476576,1.3580104106419897,0.16541353383458646,0.10894391740256403,0.11554807572737011,0.12760230579779452,0.12992185983799634,0.17812765763893582,0.20197913791754163,0.13787704567779757,0.0,0.0,0.0,0.08970824497140287,0.11347553866350858,0.18527612738139052,0.2099656560905838,0.17581773345220425,0.18398744113029827,0.04176925831061169,0.0,0.0,Nago-Torbole (Torbole),Nago-Torbole,0
